,epi_week,date,country,state,city,ibgeID,cod_RegiaoDeSaude,name_RegiaoDeSaude,newDeaths,deaths,newCases,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,_source,last_info_date
288294,27,2020-06-30,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,5,1,205,5.52505,226.52685,0.024390000000000002,SES,2020-11-27
288584,27,2020-06-30,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,0,1,1,4,12.3885,49.55401,0.25,SES,2020-11-27
289361,27,2020-07-01,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,5,11,362,3.61784,261.93164,0.01381,SES,2020-11-27
289417,27,2020-07-01,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,0,13,0.0,62.20989,0.0,SES,2020-11-27
290003,27,2020-07-01,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,0,0.0,0.0,0.0,SES,2020-11-27
290176,27,2020-07-01,Brazil,MG,Conceição da Barra de Minas/MG,3115201,31015.0,São João Del Rei,0,0,0,2,0.0,50.68424,0.0,SES,2020-11-27
290260,27,2020-07-01,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,8,0.0,232.49056000000002,0.0,SES,2020-11-27
290461,27,2020-07-01,Brazil,MG,Dores de Campos/MG,3123007,31015.0,São João Del Rei,0,0,0,1,0.0,9.78186,0.0,SES,2020-11-27
291491,27,2020-07-01,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,1,0,7,7.65521,53.58647,0.14286,SES,2020-11-27
291652,27,2020-07-01,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,0,1,3,0.0,58.71991,0.0,SES,2020-11-27
292036,27,2020-07-01,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,0,4,0.0,46.18938,0.0,SES,2020-11-27
292536,27,2020-07-01,Brazil,MG,Piedade do Rio Grande/MG,3150307,31015.0,São João Del Rei,0,1,0,2,22.3914,44.7828,0.5,SES,2020-11-27
292746,27,2020-07-01,Brazil,MG,Prados/MG,3152709,31015.0,São João Del Rei,0,0,0,4,0.0,44.052859999999995,0.0,SES,2020-11-27
292878,27,2020-07-01,Brazil,MG,Resende Costa/MG,3154200,31015.0,São João Del Rei,0,0,0,7,0.0,60.65858000000001,0.0,SES,2020-11-27
292997,27,2020-07-01,Brazil,MG,Ritápolis/MG,3156106,31015.0,São João Del Rei,0,0,0,0,0.0,0.0,0.0,SES,2020-11-27
293115,27,2020-07-01,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,2,0,16,23.08403,184.67221,0.125,SES,2020-11-27
293665,27,2020-07-01,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,5,5,210,5.52505,232.05189,0.023809999999999998,SES,2020-11-27
293956,27,2020-07-01,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,0,1,0,4,12.3885,49.55401,0.25,SES,2020-11-27
294734,27,2020-07-02,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,5,10,372,3.61784,269.16732,0.01344,SES,2020-11-27
294791,27,2020-07-02,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,0,13,0.0,62.20989,0.0,SES,2020-11-27
295379,27,2020-07-02,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,0,0.0,0.0,0.0,SES,2020-11-27
295552,27,2020-07-02,Brazil,MG,Conceição da Barra de Minas/MG,3115201,31015.0,São João Del Rei,0,0,0,2,0.0,50.68424,0.0,SES,2020-11-27
295637,27,2020-07-02,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,8,0.0,232.49056000000002,0.0,SES,2020-11-27
295838,27,2020-07-02,Brazil,MG,Dores de Campos/MG,3123007,31015.0,São João Del Rei,0,0,0,1,0.0,9.78186,0.0,SES,2020-11-27
296869,27,2020-07-02,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,1,0,7,7.65521,53.58647,0.14286,SES,2020-11-27
297030,27,2020-07-02,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,0,0,3,0.0,58.71991,0.0,SES,2020-11-27
297414,27,2020-07-02,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,0,4,0.0,46.18938,0.0,SES,2020-11-27
297915,27,2020-07-02,Brazil,MG,Piedade do Rio Grande/MG,3150307,31015.0,São João Del Rei,0,1,0,2,22.3914,44.7828,0.5,SES,2020-11-27
298125,27,2020-07-02,Brazil,MG,Prados/MG,3152709,31015.0,São João Del Rei,0,0,0,4,0.0,44.052859999999995,0.0,SES,2020-11-27
298257,27,2020-07-02,Brazil,MG,Resende Costa/MG,3154200,31015.0,São João Del Rei,0,0,0,7,0.0,60.65858000000001,0.0,SES,2020-11-27
298376,27,2020-07-02,Brazil,MG,Ritápolis/MG,3156106,31015.0,São João Del Rei,0,0,4,4,0.0,87.68084,0.0,SES,2020-11-27
298494,27,2020-07-02,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,2,0,16,23.08403,184.67221,0.125,SES,2020-11-27
299045,27,2020-07-02,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,5,9,219,5.52505,241.99697,0.02283,SES,2020-11-27
299339,27,2020-07-02,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,0,1,0,4,12.3885,49.55401,0.25,SES,2020-11-27
300119,27,2020-07-03,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,5,9,381,3.61784,275.67942999999997,0.01312,SES,2020-11-27
300176,27,2020-07-03,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,1,14,0.0,66.99526,0.0,SES,2020-11-27
300766,27,2020-07-03,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,0,0.0,0.0,0.0,SES,2020-11-27
300939,27,2020-07-03,Brazil,MG,Conceição da Barra de Minas/MG,3115201,31015.0,São João Del Rei,0,0,0,2,0.0,50.68424,0.0,SES,2020-11-27
301024,27,2020-07-03,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,8,0.0,232.49056000000002,0.0,SES,2020-11-27
301225,27,2020-07-03,Brazil,MG,Dores de Campos/MG,3123007,31015.0,São João Del Rei,0,0,1,2,0.0,19.56373,0.0,SES,2020-11-27
302257,27,2020-07-03,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,1,1,8,7.65521,61.24166999999999,0.125,SES,2020-11-27
302418,27,2020-07-03,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,0,0,3,0.0,58.71991,0.0,SES,2020-11-27
302803,27,2020-07-03,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,0,4,0.0,46.18938,0.0,SES,2020-11-27
303306,27,2020-07-03,Brazil,MG,Piedade do Rio Grande/MG,3150307,31015.0,São João Del Rei,0,1,0,2,22.3914,44.7828,0.5,SES,2020-11-27
303516,27,2020-07-03,Brazil,MG,Prados/MG,3152709,31015.0,São João Del Rei,0,0,0,4,0.0,44.052859999999995,0.0,SES,2020-11-27
303648,27,2020-07-03,Brazil,MG,Resende Costa/MG,3154200,31015.0,São João Del Rei,0,0,0,7,0.0,60.65858000000001,0.0,SES,2020-11-27
303768,27,2020-07-03,Brazil,MG,Ritápolis/MG,3156106,31015.0,São João Del Rei,0,0,0,4,0.0,87.68084,0.0,SES,2020-11-27
303886,27,2020-07-03,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,2,0,16,23.08403,184.67221,0.125,SES,2020-11-27
304439,27,2020-07-03,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,5,10,229,5.52505,253.04706000000002,0.021830000000000002,SES,2020-11-27
304733,27,2020-07-03,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,0,1,0,4,12.3885,49.55401,0.25,SES,2020-11-27
305514,27,2020-07-04,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,5,0,381,3.61784,275.67942999999997,0.01312,SES,2020-11-27
305572,27,2020-07-04,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,1,15,0.0,71.78064,0.0,SES,2020-11-27
306164,27,2020-07-04,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,0,0.0,0.0,0.0,SES,2020-11-27
306338,27,2020-07-04,Brazil,MG,Conceição da Barra de Minas/MG,3115201,31015.0,São João Del Rei,0,0,2,4,0.0,101.36847,0.0,SES,2020-11-27
306423,27,2020-07-04,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,1,9,0.0,261.55187,0.0,SES,2020-11-27
306624,27,2020-07-04,Brazil,MG,Dores de Campos/MG,3123007,31015.0,São João Del Rei,0,0,2,4,0.0,39.12746,0.0,SES,2020-11-27
307658,27,2020-07-04,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,1,0,8,7.65521,61.24166999999999,0.125,SES,2020-11-27
307819,27,2020-07-04,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,0,2,5,0.0,97.86650999999999,0.0,SES,2020-11-27
308205,27,2020-07-04,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,0,4,0.0,46.18938,0.0,SES,2020-11-27
308712,27,2020-07-04,Brazil,MG,Piedade do Rio Grande/MG,3150307,31015.0,São João Del Rei,0,1,0,2,22.3914,44.7828,0.5,SES,2020-11-27
308923,27,2020-07-04,Brazil,MG,Prados/MG,3152709,31015.0,São João Del Rei,0,0,0,4,0.0,44.052859999999995,0.0,SES,2020-11-27
309055,27,2020-07-04,Brazil,MG,Resende Costa/MG,3154200,31015.0,São João Del Rei,0,0,2,9,0.0,77.9896,0.0,SES,2020-11-27
309175,27,2020-07-04,Brazil,MG,Ritápolis/MG,3156106,31015.0,São João Del Rei,0,0,0,4,0.0,87.68084,0.0,SES,2020-11-27
309293,27,2020-07-04,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,2,0,16,23.08403,184.67221,0.125,SES,2020-11-27
309846,27,2020-07-04,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,5,13,242,5.52505,267.41218,0.020659999999999998,SES,2020-11-27
310141,27,2020-07-04,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,0,1,0,4,12.3885,49.55401,0.25,SES,2020-11-27
310922,28,2020-07-05,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,5,3,384,3.61784,277.85013,0.013019999999999999,SES,2020-11-27
310980,28,2020-07-05,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,0,15,0.0,71.78064,0.0,SES,2020-11-27
311572,28,2020-07-05,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,0,0.0,0.0,0.0,SES,2020-11-27
311746,28,2020-07-05,Brazil,MG,Conceição da Barra de Minas/MG,3115201,31015.0,São João Del Rei,0,0,0,4,0.0,101.36847,0.0,SES,2020-11-27
311831,28,2020-07-05,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,9,0.0,261.55187,0.0,SES,2020-11-27
312032,28,2020-07-05,Brazil,MG,Dores de Campos/MG,3123007,31015.0,São João Del Rei,0,0,0,4,0.0,39.12746,0.0,SES,2020-11-27
313068,28,2020-07-05,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,1,1,9,7.65521,68.89688000000001,0.11110999999999999,SES,2020-11-27
313229,28,2020-07-05,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,0,7,12,0.0,234.87962000000002,0.0,SES,2020-11-27
313615,28,2020-07-05,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,0,4,0.0,46.18938,0.0,SES,2020-11-27
314123,28,2020-07-05,Brazil,MG,Piedade do Rio Grande/MG,3150307,31015.0,São João Del Rei,0,1,0,2,22.3914,44.7828,0.5,SES,2020-11-27
314334,28,2020-07-05,Brazil,MG,Prados/MG,3152709,31015.0,São João Del Rei,0,0,0,4,0.0,44.052859999999995,0.0,SES,2020-11-27
314466,28,2020-07-05,Brazil,MG,Resende Costa/MG,3154200,31015.0,São João Del Rei,0,0,0,9,0.0,77.9896,0.0,SES,2020-11-27
314586,28,2020-07-05,Brazil,MG,Ritápolis/MG,3156106,31015.0,São João Del Rei,0,0,0,4,0.0,87.68084,0.0,SES,2020-11-27
314705,28,2020-07-05,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,2,1,17,23.08403,196.21421999999998,0.11765,SES,2020-11-27
315259,28,2020-07-05,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,5,6,248,5.52505,274.04222999999996,0.02016,SES,2020-11-27
315554,28,2020-07-05,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,0,1,0,4,12.3885,49.55401,0.25,SES,2020-11-27
316335,28,2020-07-06,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,5,2,386,3.61784,279.29727,0.01295,SES,2020-11-27
316393,28,2020-07-06,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,12,27,0.0,129.20515,0.0,SES,2020-11-27
316985,28,2020-07-06,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,0,0.0,0.0,0.0,SES,2020-11-27
317159,28,2020-07-06,Brazil,MG,Conceição da Barra de Minas/MG,3115201,31015.0,São João Del Rei,0,0,0,4,0.0,101.36847,0.0,SES,2020-11-27
317244,28,2020-07-06,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,9,0.0,261.55187,0.0,SES,2020-11-27
317445,28,2020-07-06,Brazil,MG,Dores de Campos/MG,3123007,31015.0,São João Del Rei,0,0,0,4,0.0,39.12746,0.0,SES,2020-11-27
318486,28,2020-07-06,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,1,0,9,7.65521,68.89688000000001,0.11110999999999999,SES,2020-11-27
318647,28,2020-07-06,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,0,0,12,0.0,234.87962000000002,0.0,SES,2020-11-27
319033,28,2020-07-06,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,0,4,0.0,46.18938,0.0,SES,2020-11-27
319541,28,2020-07-06,Brazil,MG,Piedade do Rio Grande/MG,3150307,31015.0,São João Del Rei,0,1,0,2,22.3914,44.7828,0.5,SES,2020-11-27
319753,28,2020-07-06,Brazil,MG,Prados/MG,3152709,31015.0,São João Del Rei,0,0,0,4,0.0,44.052859999999995,0.0,SES,2020-11-27
319885,28,2020-07-06,Brazil,MG,Resende Costa/MG,3154200,31015.0,São João Del Rei,0,0,0,9,0.0,77.9896,0.0,SES,2020-11-27
320005,28,2020-07-06,Brazil,MG,Ritápolis/MG,3156106,31015.0,São João Del Rei,0,0,0,4,0.0,87.68084,0.0,SES,2020-11-27
320124,28,2020-07-06,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,2,1,18,23.08403,207.75623000000002,0.11110999999999999,SES,2020-11-27
320681,28,2020-07-06,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,5,6,254,5.52505,280.67229,0.01969,SES,2020-11-27
320976,28,2020-07-06,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,0,1,0,4,12.3885,49.55401,0.25,SES,2020-11-27
321761,28,2020-07-07,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,5,1,387,3.61784,280.02083999999996,0.01292,SES,2020-11-27
321819,28,2020-07-07,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,0,27,0.0,129.20515,0.0,SES,2020-11-27
322412,28,2020-07-07,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,0,0.0,0.0,0.0,SES,2020-11-27
322586,28,2020-07-07,Brazil,MG,Conceição da Barra de Minas/MG,3115201,31015.0,São João Del Rei,0,0,0,4,0.0,101.36847,0.0,SES,2020-11-27
322671,28,2020-07-07,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,9,0.0,261.55187,0.0,SES,2020-11-27
322873,28,2020-07-07,Brazil,MG,Dores de Campos/MG,3123007,31015.0,São João Del Rei,0,0,0,4,0.0,39.12746,0.0,SES,2020-11-27
323914,28,2020-07-07,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,1,0,9,7.65521,68.89688000000001,0.11110999999999999,SES,2020-11-27
324075,28,2020-07-07,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,0,0,12,0.0,234.87962000000002,0.0,SES,2020-11-27
324463,28,2020-07-07,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,0,4,0.0,46.18938,0.0,SES,2020-11-27
324971,28,2020-07-07,Brazil,MG,Piedade do Rio Grande/MG,3150307,31015.0,São João Del Rei,0,1,0,2,22.3914,44.7828,0.5,SES,2020-11-27
325184,28,2020-07-07,Brazil,MG,Prados/MG,3152709,31015.0,São João Del Rei,0,0,0,4,0.0,44.052859999999995,0.0,SES,2020-11-27
325316,28,2020-07-07,Brazil,MG,Resende Costa/MG,3154200,31015.0,São João Del Rei,0,0,0,9,0.0,77.9896,0.0,SES,2020-11-27
325436,28,2020-07-07,Brazil,MG,Ritápolis/MG,3156106,31015.0,São João Del Rei,0,0,0,4,0.0,87.68084,0.0,SES,2020-11-27
325555,28,2020-07-07,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,2,0,18,23.08403,207.75623000000002,0.11110999999999999,SES,2020-11-27
326114,28,2020-07-07,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,1,6,1,255,6.63005,281.7773,0.023530000000000002,SES,2020-11-27
326409,28,2020-07-07,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,0,1,0,4,12.3885,49.55401,0.25,SES,2020-11-27
327199,28,2020-07-08,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,5,5,392,3.61784,283.63867999999997,0.012759999999999999,SES,2020-11-27
327257,28,2020-07-08,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,9,36,0.0,172.27353,0.0,SES,2020-11-27
327856,28,2020-07-08,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,0,0.0,0.0,0.0,SES,2020-11-27
328030,28,2020-07-08,Brazil,MG,Conceição da Barra de Minas/MG,3115201,31015.0,São João Del Rei,0,0,1,5,0.0,126.71059,0.0,SES,2020-11-27
328115,28,2020-07-08,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,9,0.0,261.55187,0.0,SES,2020-11-27
328318,28,2020-07-08,Brazil,MG,Dores de Campos/MG,3123007,31015.0,São João Del Rei,0,0,0,4,0.0,39.12746,0.0,SES,2020-11-27
329367,28,2020-07-08,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,1,0,9,7.65521,68.89688000000001,0.11110999999999999,SES,2020-11-27
329530,28,2020-07-08,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,0,1,13,0.0,254.45292999999998,0.0,SES,2020-11-27
329920,28,2020-07-08,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,1,5,0.0,57.73672,0.0,SES,2020-11-27
330429,28,2020-07-08,Brazil,MG,Piedade do Rio Grande/MG,3150307,31015.0,São João Del Rei,0,1,0,2,22.3914,44.7828,0.5,SES,2020-11-27
330644,28,2020-07-08,Brazil,MG,Prados/MG,3152709,31015.0,São João Del Rei,0,0,0,4,0.0,44.052859999999995,0.0,SES,2020-11-27
330776,28,2020-07-08,Brazil,MG,Resende Costa/MG,3154200,31015.0,São João Del Rei,0,0,0,9,0.0,77.9896,0.0,SES,2020-11-27
330897,28,2020-07-08,Brazil,MG,Ritápolis/MG,3156106,31015.0,São João Del Rei,0,0,1,5,0.0,109.60105,0.0,SES,2020-11-27
331017,28,2020-07-08,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,2,1,19,23.08403,219.29825,0.10525999999999999,SES,2020-11-27
331578,28,2020-07-08,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,6,5,260,6.63005,287.30234,0.02308,SES,2020-11-27
331874,28,2020-07-08,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,0,1,1,5,12.3885,61.942519999999995,0.2,SES,2020-11-27
332666,28,2020-07-09,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,5,4,396,3.61784,286.53295,0.012629999999999999,SES,2020-11-27
332724,28,2020-07-09,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,0,36,0.0,172.27353,0.0,SES,2020-11-27
333324,28,2020-07-09,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,0,0.0,0.0,0.0,SES,2020-11-27
333498,28,2020-07-09,Brazil,MG,Conceição da Barra de Minas/MG,3115201,31015.0,São João Del Rei,0,0,0,5,0.0,126.71059,0.0,SES,2020-11-27
333583,28,2020-07-09,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,9,0.0,261.55187,0.0,SES,2020-11-27
333787,28,2020-07-09,Brazil,MG,Dores de Campos/MG,3123007,31015.0,São João Del Rei,0,0,1,5,0.0,48.90932,0.0,SES,2020-11-27
334837,28,2020-07-09,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,1,1,10,7.65521,76.55209,0.1,SES,2020-11-27
335000,28,2020-07-09,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,0,0,13,0.0,254.45292999999998,0.0,SES,2020-11-27
335391,28,2020-07-09,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,0,0,5,0.0,57.73672,0.0,SES,2020-11-27
335900,28,2020-07-09,Brazil,MG,Piedade do Rio Grande/MG,3150307,31015.0,São João Del Rei,0,1,0,2,22.3914,44.7828,0.5,SES,2020-11-27
336115,28,2020-07-09,Brazil,MG,Prados/MG,3152709,31015.0,São João Del Rei,0,0,0,4,0.0,44.052859999999995,0.0,SES,2020-11-27
336247,28,2020-07-09,Brazil,MG,Resende Costa/MG,3154200,31015.0,São João Del Rei,0,0,1,10,0.0,86.65511,0.0,SES,2020-11-27
336368,28,2020-07-09,Brazil,MG,Ritápolis/MG,3156106,31015.0,São João Del Rei,0,0,1,6,0.0,131.52126,0.0,SES,2020-11-27
336488,28,2020-07-09,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,2,0,19,23.08403,219.29825,0.10525999999999999,SES,2020-11-27
337049,28,2020-07-09,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,6,9,269,6.63005,297.24742000000003,0.0223,SES,2020-11-27
337345,28,2020-07-09,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,0,1,2,7,12.3885,86.71951999999999,0.14286,SES,2020-11-27
338140,28,2020-07-10,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,1,6,6,402,4.34141,290.87436,0.01493,SES,2020-11-27
338198,28,2020-07-10,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,0,3,39,0.0,186.62966,0.0,SES,2020-11-27
338799,28,2020-07-10,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,0,0.0,0.0,0.0,SES,2020-11-27
338973,28,2020-07-10,Brazil,MG,Conceição da Barra de Minas/MG,3115201,31015.0,São João Del Rei,0,0,0,5,0.0,126.71059,0.0,SES,2020-11-27
339058,28,2020-07-10,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,9,0.0,261.55187,0.0,SES,2020-11-27
339262,28,2020-07-10,Brazil,MG,Dores de Campos/MG,3123007,31015.0,São João Del Rei,0,0,0,5,0.0,48.90932,0.0,SES,2020-11-27
340314,28,2020-07-10,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,1,0,10,7.65521,76.55209,0.1,SES,2020-11-27
